Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Кукшумская,9,2021-06-11 21:11:06.669,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:13:50.459,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:38:02.879,Прошу застелить асфальт от Кукшумской до здания ЧЭМК к.3,['асфальт'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:33:15.038,прошу положить асфальт от Кукшумской до танка,['асфальт'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:11:54.746,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:03:47.389,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:14:38.168,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:34:46.029,"Прошу отремонтировать вокруг дома отмостки, лестничный марш при входе.",['отмостка'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:59:13.761,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК корп.2,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:05:18.098,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:16:29.941,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:18:52.422,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:45:01.437,"заасфальтировать  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:01:05.294,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:17:16.433,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:58:16.813,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:06:31.170,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:46:30.549,"заасфальтировать  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:57:12.072,прошу асфальтировать тротуар по улице Кукшумской до танка,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:15:34.548,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:40:50.681,прошу починить тротуар от Кукшумской до здания ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:22:48.925,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада. Отремонтировать откосы дома.,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:19:45.796,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:23:54.017,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада. Отремонтировать откосы дома.,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:36:21.106,прошу постелить асфальт от Кукшумской до танка,['асфальт'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:04:31.915,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:10:20.259,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:18:04.747,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:49:38.913,"Прошу застелить   тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:53:52.893,"Прошу починить  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:02:55.035,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:01:55.751,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:50:45.095,"заасфальтировать  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:48:32.901,"Заасфальтировать  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:47:30.176,"заасфальтировать  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:21:32.923,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:20:37.162,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:08:58.080,прошу асфальтировать тротуар по улице Кукшумской 13 до ботанического сада.,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:51:52.642,"Прошу починить  тротуар от Кукшумской до остановки ""ботанический сад"".",['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 20:39:19.846,Починить тротуар от Кукшумской до танка,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:07:37.359,прошу асфальтировать тротуар по улице Кукшумской до ЧЭМК,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Кукшумская,9,2021-06-11 21:13:02.938,прошу асфальтировать тротуар по улице Кукшумской до ботанического сада,['тротуар'],{'асфальтовая дорожка': 1},9 улица Кукшумская,56.08726001162421,47.274289972742224
улица Ахазова,7,2021-06-06 21:39:31.082,ремонт дороги на ахазова. ,['дорога'],{'асфальтовая дорожка': 1},7 улица Ахазова,56.14538000251417,47.17416000886547
улица Ахазова,7,2021-06-15 17:25:26.099,"Я предлагаю Вам после избрания сделать больше бюджетных мест для абитуриентов не только в ЧГУ, но и других вузах Чувашии. Попробовать улучшить дороги около дома 11 по ул. Ахазова. Помочь жильцам дома 7 расширить дорогу на 1,5 м, т. к. если поставить одну машину на проезжей часть. другая машина , чтобы проехать должна заехать на тротуар. Но в общем понятно, это работа городских служб. Хотелось бы чтобы в их работе навели какой-то порядок ","['дорога', 'дорога', 'тротуар']",{'асфальтовая дорожка': 1},7 улица Ахазова,56.14538000251417,47.17416000886547
улица Ольдеевская,74,2021-06-12 22:02:42.455,Нужна нам всем жителям деревни Дорога!!,['дорога'],{'асфальтовая дорожка': 1},74 улица Ольдеевская,56.08984000333112,47.47783996513013
проспект Мира,ё,2021-06-09 09:54:16.566,сделать дорогу,['дорога'],{'асфальтовая дорожка': 1},ё проспект Мира,56.11010764323079,47.2681176119918
улица Винокурова,71,2021-06-08 20:35:30.142,Бордюры поменять на новые бордюры,"['бордюр', 'бордюр']",{'асфальтовая дорожка': 1},71 улица Винокурова,56.10930999094123,47.46722998445259
улица Винокурова,71,2021-06-08 21:17:29.674,"Бордюры поменять на новые бордюры. Со стороны почты плохая дорога. Напротив бани ""Бодрость"" заезд в плохом состоянии ","['бордюр', 'бордюр', 'дорога', 'заезд']",{'асфальтовая дорожка': 1},71 улица Винокурова,56.10930999094123,47.46722998445259
улица Эльгера,17,2021-06-07 11:44:39.870,"Улучшить дороги, ремонт в подъездах. ",['дорога'],{'асфальтовая дорожка': 1},17 улица Эльгера,56.1469899984761,47.177559960250534
улица Эльгера,17,2021-06-07 11:40:41.607,Ремонт дорог по улице Эльгера,['дорога'],{'асфальтовая дорожка': 1},17 улица Эльгера,56.1469899984761,47.177559960250534
улица Эльгера,17,2021-06-13 14:27:34.420,"1) По улице Эльгера дом 17 парковочное место автомобилей вообще нет.
2) Верните нам магазин Купец ",['автомобиль'],{'асфальтовая дорожка': 1},17 улица Эльгера,56.1469899984761,47.177559960250534
бульвар Эгерский,25,2021-06-11 23:12:02.445,отремонтировать дорогу.,['дорога'],{'асфальтовая дорожка': 1},25 бульвар Эгерский,56.103620019789616,47.2784700278558
улица Чернышевского,27,2021-06-08 09:30:26.542,Дороги по гражданской улице,['дорога'],{'асфальтовая дорожка': 1},27 улица Чернышевского,56.1222399985987,47.17839999458678
улица Чернышевского,27,2021-06-07 23:47:51.770,"Нужны от Финской долины до 61 школы нормальный тротуар, нет сбербанка, нет нигде банкоматов",['тротуар'],{'асфальтовая дорожка': 1},27 улица Чернышевского,56.1222399985987,47.17839999458678
улица Чернышевского,27,2021-06-08 09:24:58.278,"Не устраивают пешеходные дороги, отсутствие пандусов, заездов на тротуар для инвалидных колясок. Отсутствует доступная среда для инвалидов.Нет школы, банкоматов, кружков.","['дорога', 'пандус', 'заезд', 'тротуар']",{'асфальтовая дорожка': 1},27 улица Чернышевского,56.1222399985987,47.17839999458678
улица Чернышевского,27,2021-06-07 23:53:22.753,"Банкомата сбер и втб
асфальт на проезжей части дорог возле домов","['асфальт', 'дорога']",{'асфальтовая дорожка': 1},27 улица Чернышевского,56.1222399985987,47.17839999458678
улица Чернышевского,27,2021-06-08 09:29:19.275,"С 2014 года ждем обещанную школу в мкр Финская долина. С тех пор на месте, отведенном под строительство школы построили 5 домов, а школы до сих пор нет.
Мкр относится к СОШ 18, до которой детям нужно идти 900 м и два раза переходить дорогу по нерегулируемым пешеходным переходам - опасно!","['дорога', 'переход']",{'асфальтовая дорожка': 1},27 улица Чернышевского,56.1222399985987,47.17839999458678
проспект Мира,23Б,2021-06-09 09:23:01.058,ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},23Б проспект Мира,56.107100018349996,47.26772996004098
проспект Мира,23Б,2021-06-09 09:41:22.321,"ремонт дорог , тротуаров","['дорога', 'тротуар']",{'асфальтовая дорожка': 1},23Б проспект Мира,56.107100018349996,47.26772996004098
улица Ахазова,3,2021-06-12 17:51:03.811,"Увеличить пенсию пенсионерам, докончить ремонт дороги. ",['дорога'],{'асфальтовая дорожка': 1},3 улица Ахазова,56.14546998224475,47.17166002242436
улица Ахазова,3,2021-06-06 22:07:31.149,Докончить ремонт дорог.,['дорога'],{'асфальтовая дорожка': 1},3 улица Ахазова,56.14546998224475,47.17166002242436
улица Советская,12,2021-06-08 14:46:47.742,Отремонтировать дорогу перед домом,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Советская,12,2021-06-08 14:38:04.740,Отремонтировать дорогу возле дома,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Советская,12,2021-06-08 14:19:20.624,Отремонтировать дорогу перед домом,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Советская,12,2021-06-08 14:39:41.290,Отремонтировать дорогу перед домом,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Советская,12,2021-06-08 14:21:58.572,Отремонтировать дорогу перед домом,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Советская,12,2021-06-08 14:41:05.159,Отремонтировать дорогу перед домом,['дорога'],{'асфальтовая дорожка': 1},12 улица Советская,56.14347587624685,47.244116014770114
улица Комсомольская,12,2021-06-14 18:42:03.585,Ремонт дворовой дороги,['дорога'],{'асфальтовая дорожка': 1},12 улица Комсомольская,56.11925000609796,47.488380040735194
улица Комсомольская,12,2021-06-14 18:43:55.282,Ремонт дороги,['дорога'],{'асфальтовая дорожка': 1},12 улица Комсомольская,56.11925000609796,47.488380040735194
улица Энтузиастов,15,2021-06-10 16:09:43.776,"ремонт дорог около д.15, ул.Энтузиастов",['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
улица Энтузиастов,15,2021-07-06 12:47:02.810,"Отремонтировать дорогу по адресу улица Энтузиастов 15.
",['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
улица Энтузиастов,15,2021-06-10 16:04:37.084,дороги возле д.15.17 ул.Энтузиастов,['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
улица Энтузиастов,15,2021-07-06 12:40:13.176,"Дороги возле домов 15, 17 отремонтировать

",['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
улица Энтузиастов,15,2021-06-10 16:13:59.692," ремонт дорог около д.15,17 ул.Энтузиастов",['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
улица Энтузиастов,15,2021-06-10 16:03:30.671,ремонт дороги,['дорога'],{'асфальтовая дорожка': 1},15 улица Энтузиастов,56.124259995354464,47.19464999027301
проспект Ленина,56,2021-06-13 16:45:48.905,"хочу астелить окно , тк лицевая сторона. уже был раговор.

сделать тратуар",['тратуар'],{'асфальтовая дорожка': 1},56 проспект Ленина,56.112500017561246,47.25999002682977
проспект Ленина,56,2021-06-13 18:51:59.288,"около подьезда поменять асвальт 
очень тяжело ходить родителями с колясками 

поставьте мусосорные кактелер",['асвальт'],{'асфальтовая дорожка': 1},56 проспект Ленина,56.112500017561246,47.25999002682977
проспект Ленина,56,2021-06-14 23:33:34.637,"тротуар не сделан 

поставить ограды",['тротуар'],{'асфальтовая дорожка': 1},56 проспект Ленина,56.112500017561246,47.25999002682977
бульвар Юго-Западный,10,2021-06-07 12:47:53.345,"Комфортная среда для инвалидов, которые могли бы беспрепятственно ездить по тротуарам (слишком высокие бордюры).","['тротуар', 'бордюр']",{'асфальтовая дорожка': 1},10 бульвар Юго-Западный,56.11787000955914,47.187299983197505
"улица д. Чандрово, ул. Чандровская",102,2021-06-11 00:12:50.218,"Отремонтировать клуб, сделать нормальную асфальтированную дорогу и тротуар, поставить аптечный пункт","['дорога', 'тротуар']",{'асфальтовая дорожка': 1},"102 улица д. Чандрово, ул. Чандровская",56.12727000000007,47.084820000000036
переулок Молодежный,3,2021-06-07 01:54:57.581,"Асфальтированный тротуар от 1-9 дома 
",['тротуар'],{'асфальтовая дорожка': 1},3 переулок Молодежный,56.13530000957442,47.277409968561216
переулок Молодежный,3,2021-06-07 01:59:28.411,"Асфальтированный тротуар от 1-9 дома 
",['тротуар'],{'асфальтовая дорожка': 1},3 переулок Молодежный,56.13530000957442,47.277409968561216
переулок Молодежный,3,2021-06-07 01:45:35.845,Асфальтированный тротуар от 1-9 дома ,['тротуар'],{'асфальтовая дорожка': 1},3 переулок Молодежный,56.13530000957442,47.277409968561216
переулок Молодежный,3,2021-06-07 01:58:21.174,"Асфальтированный тротуар от 1-9 дома 
",['тротуар'],{'асфальтовая дорожка': 1},3 переулок Молодежный,56.13530000957442,47.277409968561216
проспект Мира,23,2021-06-08 23:49:28.893,"ремонт подьездов, дорог",['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 06:56:25.928,ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 00:10:03.770,сделать дороги,['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-08 23:55:28.351,ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 07:59:25.907,"ремонт дорог, МАф",['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 00:07:07.580,ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 00:01:33.058,ремонт дорог,['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 07:51:47.974,"ремонт дорог, подьездов",['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 07:50:20.781,"ремонт тротуаров , дорог","['тротуар', 'дорога']",{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-08 23:52:23.818,"ремонт дорог, тротуаров","['дорога', 'тротуар']",{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
проспект Мира,23,2021-06-09 08:05:04.510,"ремонт дорог 
снижение цен ",['дорога'],{'асфальтовая дорожка': 1},23 проспект Мира,56.107380015825555,47.265689972446154
улица Советская,73,2021-06-11 23:37:56.532,"Навести порядок со стороны Советской 77 (стоматология). Всегда грязно, нет тротуаров! Нет дороги к остановке.","['тротуар', 'дорога']",{'асфальтовая дорожка': 1},73 улица Советская,56.14347587624685,47.244116014770114
улица Советская,73,2021-06-11 23:32:43.956,"Сзади дома по Советской 73 очень плохая дорога, вся разбита!",['дорога'],{'асфальтовая дорожка': 1},73 улица Советская,56.14347587624685,47.244116014770114
улица Советская,73,2021-06-11 23:34:37.820,Отремонтировать дорогу по Первомайской,['дорога'],{'асфальтовая дорожка': 1},73 улица Советская,56.14347587624685,47.244116014770114
улица Советская,73,2021-06-12 10:08:46.223,Отремонтировать дорогу на первомайской,['дорога'],{'асфальтовая дорожка': 1},73 улица Советская,56.14347587624685,47.244116014770114
улица Эльгера,16,2021-06-08 21:54:16.021,Асфальтовые дороги вокруг дома. ,['дорога'],{'асфальтовая дорожка': 1},16 улица Эльгера,56.14385998628282,47.1806500326752
улица Эльгера,16,2021-06-14 15:14:54.465,"Требуется ремонт асфальтового покрытия с торца жилого дома и зданием Эльгера 16А(ЛФЦ) Три ямы , которые ведут к школам 39 и гимназии №1",['ям'],{'асфальтовая дорожка': 1},16 улица Эльгера,56.14385998628282,47.1806500326752
улица Эльгера,16,2021-06-15 16:15:37.001,"Убрать машины из-под окон балконов по ул. 16
Ремонт подъездов по ул. Эльгера 16
Ремонт дороги в доль дома по ул. Эльгера 16",['дорога'],{'асфальтовая дорожка': 1},16 улица Эльгера,56.14385998628282,47.1806500326752
улица Энгельса,1 корп. 2,2021-06-09 11:40:44.105,сделать ремонт дорог вокруг домов 1к1 1к2 1к3 по энгельса,['дорога'],{'асфальтовая дорожка': 1},1 корп. 2 улица Энгельса,56.12962998735236,47.25146998988998
улица Энгельса,1 корп. 2,2021-06-09 11:36:40.961,"желаем видть дороги отремантированы вокруг домомв , обгородить территорию",['дорога'],{'асфальтовая дорожка': 1},1 корп. 2 улица Энгельса,56.12962998735236,47.25146998988998
улица Энгельса,1 корп. 2,2021-06-09 11:45:16.528,"ремонт дороги оеоло домов 1к2 1к3, около гимназии 4 убрать котловани",['дорога'],{'асфальтовая дорожка': 1},1 корп. 2 улица Энгельса,56.12962998735236,47.25146998988998
проспект Тракторостроителей,45,2021-06-10 03:47:47.935,Сделать тротуар к д/с 11,['тротуар'],{'асфальтовая дорожка': 1},45 проспект Тракторостроителей,56.10300001041173,47.30747996238409
проспект Тракторостроителей,45,2021-06-12 06:21:11.115,Асфальт около подъездов,['асфальт'],{'асфальтовая дорожка': 1},45 проспект Тракторостроителей,56.10300001041173,47.30747996238409
проспект Тракторостроителей,45,2021-06-10 03:46:46.929,Очень плохая дорога в д/с 11,['дорога'],{'асфальтовая дорожка': 1},45 проспект Тракторостроителей,56.10300001041173,47.30747996238409
проспект Тракторостроителей,45,2021-06-10 03:45:38.154,Сделать тротуары,['тротуар'],{'асфальтовая дорожка': 1},45 проспект Тракторостроителей,56.10300001041173,47.30747996238409
проспект Тракторостроителей,45,2021-06-10 06:32:00.411,"Озеленить территорию, сделать пандусы и ступеньки ",['пандус'],{'асфальтовая дорожка': 1},45 проспект Тракторостроителей,56.10300001041173,47.30747996238409
проспект Мира,90,2021-06-09 11:10:56.279,Отремонтировать дорогу с пр. Мира д 90до 88Б.,['дорога'],{'асфальтовая дорожка': 1},90 проспект Мира,56.1094300197947,47.266149971292435
улица Шумилова,12 корп. 1,2021-06-13 00:24:29.107,"Отремонтировать дворовые дороги по ул. Шумилова, д. 12 корп.1",['дорога'],{'асфальтовая дорожка': 1},12 корп. 1 улица Шумилова,56.10154000860712,47.27523997764814
улица Чернышевского,6,2021-06-11 12:16:10.649,Реставрировать дорогу по Энтузиастов,['дорога'],{'асфальтовая дорожка': 1},6 улица Чернышевского,56.11485000984504,47.1810800243081
проспект 9-й Пятилетки,30,2021-06-12 08:30:10.537,Ремонт дворовых дорог,['дорога'],{'асфальтовая дорожка': 1},30 проспект 9-й Пятилетки,56.09578000665445,47.28399998847581
проспект 9-й Пятилетки,30,2021-06-11 06:46:21.507,"Ремонт дороги (проезда) между пр. 9-й Пятилетки, 30 и Эгерским б-ром, 41",['дорога'],{'асфальтовая дорожка': 1},30 проспект 9-й Пятилетки,56.09578000665445,47.28399998847581
улица Терешковой,6,2021-06-10 15:04:38.240,Отсутствуют отмостки,['отмостка'],{'асфальтовая дорожка': 1},6 улица Терешковой,56.115540008114436,47.49874996370579
улица Терешковой,6,2021-06-10 14:57:56.169,Заасфальтировать подходы к подъезду №1,['подход'],{'асфальтовая дорожка': 1},6 улица Терешковой,56.115540008114436,47.49874996370579
